year,month,day,inflow_MG,outflow_MG,rof_temp_F,rof_EC,rof_pH,rof_turbidity,rof_TOC,rop_EC,rop_pH,rop_turbidity,rop_CO2,rop_TOC,ammonia,energy_kwh,date,month_num
2020,Jul,23,105.625,89.563,82.781,1797.447,6.9,0.023,8.043,42.049,5.521,0.011,59.648,0.065,,,2020-07-23,7.0
2020,Jul,24,86.656,73.531,82.894,1781.224,6.895,0.023,7.769,40.3,5.597,0.068,52.632,0.073,,,2020-07-24,7.0
2020,Jul,25,108.781,92.313,82.963,1769.866,6.9,0.023,7.92,35.473,5.565,0.077,54.015,0.061,,,2020-07-25,7.0
2020,Jul,26,105.094,89.25,82.826,1674.251,6.9,0.022,7.761,33.676,5.574,0.027,52.759,0.055,,,2020-07-26,7.0
2020,Jul,27,105.109,89.25,82.656,1658.036,6.9,0.023,7.928,33.313,5.586,0.04,51.589,0.055,,,2020-07-27,7.0
2020,Jul,28,109.469,92.969,82.721,1733.106,6.9,0.023,8.143,33.89,5.567,0.043,53.652,0.061,,,2020-07-28,7.0
2020,Jul,29,109.078,92.594,82.988,1780.379,6.9,0.023,8.049,34.783,5.562,0.041,54.346,0.062,,,2020-07-29,7.0
2020,Jul,30,106.922,90.688,83.009,1766.646,6.9,0.0233,8.013,35.049,5.574,0.019,52.855,0.061,,,2020-07-30,7.0
2020,Jul,31,108.531,92.094,83.213,1755.582,6.9,0.021,7.603,37.344,5.448,0.011,71.112,0.059,,,2020-07-31,7.0
2020,Aug,1,108.141,91.813,83.283,1741.484,6.9,0.02,7.669,38.99,5.357,0.011,87.24,0.059,,,2020-08-01,8.0
2020,Aug,2,105.875,89.813,83.358,1660.399,6.9,0.02,7.52,37.912,5.349,0.011,88.918,0.054,,,2020-08-02,8.0
2020,Aug,3,106.0,89.906,83.16,1632.75,6.9,0.02,7.676,37.218,5.365,0.011,85.879,0.056,,,2020-08-03,8.0
2020,Aug,4,108.125,91.938,83.278,1721.572,6.9,0.02,8.42,39.001,5.388,0.011,81.919,0.062,,,2020-08-04,8.0
2020,Aug,5,110.094,93.563,83.528,1761.107,6.9,0.02,8.812,39.262,5.401,0.011,78.625,0.062,,,2020-08-05,8.0
2020,Aug,6,104.453,88.719,83.179,1813.432,6.9,0.021,8.355,42.974,5.396,0.011,79.433,0.064,,,2020-08-06,8.0
2020,Aug,7,110.438,93.813,83.339,1774.07,6.9,0.02,8.282,40.49,5.53,0.011,61.013,0.064,,,2020-08-07,8.0
2020,Aug,8,105.469,89.781,83.332,1723.965,6.9,0.019,8.32,41.746,5.613,0.011,48.149,0.062,,,2020-08-08,8.0
2020,Aug,9,103.438,87.938,83.349,1662.372,6.9,0.019,8.614,40.245,5.61,0.011,48.664,0.057,,,2020-08-09,8.0
2020,Aug,10,105.422,89.625,83.15,1629.492,6.9,0.019,8.71,39.75,5.617,0.011,47.911,0.057,,,2020-08-10,8.0
2020,Aug,11,106.859,90.875,83.282,1741.823,6.9,0.02,8.783,42.009,5.612,0.011,48.309,0.063,,,2020-08-11,8.0
2020,Aug,12,107.313,91.188,83.413,1779.621,6.9,0.02,9.714,42.602,5.628,0.011,46.529,0.127,,,2020-08-12,8.0
2020,Aug,13,107.578,91.469,83.849,1789.126,6.9,0.02,8.959,43.352,5.64,0.011,45.447,0.083,,,2020-08-13,8.0
2020,Aug,14,90.047,76.406,84.055,1772.052,6.899,0.02,7.768,42.443,5.749,0.011,37.056,0.061,,,2020-08-14,8.0
2020,Aug,15,38.0,32.219,83.994,1676.466,6.882,0.019,7.4,42.688,5.782,0.015,33.157,0.047,,,2020-08-15,8.0
2020,Aug,16,93.797,79.594,84.32,1584.804,6.918,0.018,7.456,37.981,5.816,0.011,31.884,0.059,,,2020-08-16,8.0
2020,Aug,17,84.344,71.594,84.233,1556.788,6.885,0.018,7.47,38.124,5.729,0.011,41.1,0.057,,,2020-08-17,8.0
2020,Aug,18,76.359,64.656,84.743,1653.664,6.872,0.019,7.593,40.228,5.342,0.011,180.706,0.067,,,2020-08-18,8.0
2020,Aug,19,99.625,84.625,84.928,1707.877,6.9,0.019,7.847,43.858,5.542,0.011,128.418,0.066,,,2020-08-19,8.0
2020,Aug,20,102.047,86.656,84.949,1738.843,6.9,0.02,7.893,43.305,5.662,0.012,43.751,0.064,,,2020-08-20,8.0
2020,Aug,21,107.063,90.969,84.909,1715.856,6.899,0.019,8.445,42.662,5.59,0.011,51.138,0.06,,,2020-08-21,8.0
2020,Aug,22,104.672,88.906,85.168,1698.063,6.9,0.019,8.236,42.35,5.853,0.011,37.049,0.059,,,2020-08-22,8.0
2020,Aug,23,106.875,90.781,85.123,1630.004,6.9,0.018,7.483,40.286,6.038,0.011,32.312,0.056,,,2020-08-23,8.0
2020,Aug,24,106.844,90.656,84.895,1599.452,6.9,0.019,7.725,39.732,5.666,0.011,43.495,0.056,,,2020-08-24,8.0
2020,Aug,25,105.984,90.031,84.904,1683.33,6.9,0.019,8.006,41.894,5.547,0.011,56.042,0.062,,,2020-08-25,8.0
2020,Aug,26,107.203,91.125,84.912,1744.684,6.9,0.02,8.119,43.156,5.483,0.011,65.096,0.063,,,2020-08-26,8.0
2020,Aug,27,107.391,91.25,84.896,1721.505,6.9,0.019,8.139,41.668,5.488,0.011,64.146,0.073,,,2020-08-27,8.0
2020,Aug,28,107.828,91.563,84.633,1706.283,6.9,0.019,8.174,40.504,5.493,0.011,63.708,0.077,,,2020-08-28,8.0
2020,Aug,29,106.703,90.594,84.151,1677.714,6.9,0.019,8.036,39.247,5.51,0.011,60.774,0.069,,,2020-08-29,8.0
2020,Aug,30,52.453,44.344,84.1,1583.651,6.913,0.021,7.54,43.7233,5.5717,0.0115,54.923,0.065,,,2020-08-30,8.0
2020,Aug,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2020-08-31,8.0
2020,Sep,1,46.375,39.375,83.8,1725.0,6.9,0.02,7.8,42.3,5.55,0.028,33.583,0.043,,,2020-09-01,9.0
2020,Sep,2,107.344,91.344,84.114,1710.35,6.9,0.017,7.927,38.601,5.499,0.011,62.353,0.068,,,2020-09-02,9.0
2020,Sep,3,103.844,88.344,84.239,1712.135,6.899,0.017,7.771,39.871,5.51,0.011,61.063,0.066,,,2020-09-03,9.0
2020,Sep,4,107.156,91.156,84.673,1717.797,6.9,0.018,7.616,39.936,5.497,0.011,62.627,0.062,,,2020-09-04,9.0
2020,Sep,5,86.828,73.688,84.99,1702.452,6.9,0.017,7.423,39.727,5.486,0.011,65.031,0.065,,,2020-09-05,9.0
2020,Sep,6,77.922,66.0,85.219,1609.897,6.882,0.017,7.116,38.857,5.464,0.011,68.55,0.06,,,2020-09-06,9.0
2020,Sep,7,95.781,81.313,84.601,1549.299,6.9,0.017,7.261,37.678,5.491,0.011,63.759,0.056,,,2020-09-07,9.0
2020,Sep,8,100.281,85.188,84.365,1536.312,6.9,0.018,7.667,35.834,5.508,0.011,61.388,0.056,,,2020-09-08,9.0
2020,Sep,9,100.891,85.688,84.336,1667.724,6.9,0.019,8.64,38.57,5.5,0.011,62.568,0.064,,,2020-09-09,9.0
2020,Sep,10,99.078,84.281,84.509,1741.674,6.9,0.018,7.852,39.71,5.487,0.011,64.374,0.063,,,2020-09-10,9.0
2020,Sep,11,105.766,89.969,84.268,1699.163,6.9,0.018,7.666,37.778,5.497,0.011,62.87,0.061,,,2020-09-11,9.0
2020,Sep,12,105.781,89.813,83.922,1672.421,6.9,0.018,7.56,39.565,5.521,0.011,62.565,0.062,,,2020-09-12,9.0
2020,Sep,13,104.219,88.688,83.938,1613.802,6.9,0.017,7.503,37.707,5.52,0.011,59.795,0.06,,,2020-09-13,9.0
2020,Sep,14,103.797,88.313,83.84,1560.574,6.9,0.018,6.851,36.424,5.531,0.011,58.245,0.061,,,2020-09-14,9.0
2020,Sep,15,105.313,89.719,84.036,1645.432,6.901,0.018,7.186,38.664,5.53,0.011,58.346,0.066,,,2020-09-15,9.0
2020,Sep,16,107.75,91.875,84.255,1744.233,6.9,0.018,7.159,41.164,5.511,0.011,60.0,0.068,,,2020-09-16,9.0
2020,Sep,17,107.563,91.656,84.413,1748.695,6.9,0.019,7.733,42.745,5.545,0.011,56.734,0.069,,,2020-09-17,9.0
2020,Sep,18,105.531,89.969,84.174,1734.459,6.899,0.019,7.796,41.631,5.526,0.011,58.721,0.065,,,2020-09-18,9.0
2020,Sep,19,105.438,89.938,83.943,1692.686,6.9,0.018,7.978,40.35,5.491,0.011,63.884,0.065,,,2020-09-19,9.0
2020,Sep,20,103.563,88.25,83.768,1630.734,6.9,0.017,7.762,40.41,5.493,0.012,63.327,0.065,,,2020-09-20,9.0
2020,Sep,21,103.938,88.563,83.464,1586.7,6.9,0.017,7.935,38.456,5.508,0.011,61.137,0.062,,,2020-09-21,9.0
2020,Sep,22,105.719,90.0,83.656,1685.405,6.9,0.018,8.26,41.315,5.509,0.011,61.287,0.069,,,2020-09-22,9.0
2020,Sep,23,106.594,90.75,83.864,1687.773,6.9,0.018,8.139,41.26,5.517,0.013,60.063,0.068,,,2020-09-23,9.0
2020,Sep,24,111.328,94.844,84.034,1703.993,6.9,0.018,8.154,41.2,5.513,0.011,60.5,0.07,,,2020-09-24,9.0
2020,Sep,25,110.391,93.969,83.849,1707.729,6.9,0.018,7.986,40.561,5.533,0.011,58.222,0.065,,,2020-09-25,9.0
2020,Sep,26,106.75,90.844,83.879,1669.746,6.9,0.017,7.88,38.84,5.527,0.011,58.547,0.064,,,2020-09-26,9.0
2020,Sep,27,105.547,89.813,83.699,1578.372,6.9,0.017,7.637,36.097,5.527,0.011,58.591,0.06,,,2020-09-27,9.0
2020,Sep,28,105.594,89.969,83.92,1542.939,6.9,0.017,7.84,35.709,5.54,0.011,57.164,0.06,,,2020-09-28,9.0
2020,Sep,29,105.578,90.031,84.142,1648.165,6.9,0.017,8.062,37.782,5.528,0.011,58.876,0.067,,,2020-09-29,9.0
2020,Sep,30,108.219,92.188,84.648,1697.26,6.9,0.017,8.147,38.454,5.513,0.011,60.829,0.068,,,2020-09-30,9.0
2020,Oct,1,108.422,92.313,84.67,1725.224,6.9,0.017,8.261,39.532,5.502,0.011,62.384,0.069,,,2020-10-01,10.0
2020,Oct,2,105.703,90.0,84.514,1718.718,6.9,0.018,7.96,42.344,5.49,0.013,63.543,0.066,,,2020-10-02,10.0
2020,Oct,3,108.188,92.125,84.489,1683.597,6.9,0.018,8.143,42.396,5.454,0.012,69.43,0.062,,,2020-10-03,10.0
2020,Oct,4,106.25,90.438,84.444,1613.145,6.9,0.017,8.013,40.877,5.464,0.011,67.75,0.058,,,2020-10-04,10.0
2020,Oct,5,105.578,89.969,84.289,1570.107,6.9,0.017,8.15,39.448,5.494,0.011,63.253,0.073,,,2020-10-05,10.0
2020,Oct,6,105.563,89.969,84.239,1654.601,6.9,0.018,8.277,41.476,5.489,0.011,64.04,0.069,,,2020-10-06,10.0
2020,Oct,7,106.609,90.938,84.025,1686.888,6.9,0.018,8.407,41.829,5.479,0.011,65.475,0.067,,,2020-10-07,10.0
2020,Oct,8,107.156,91.344,83.804,1677.452,6.9,0.018,8.416,40.219,5.491,0.011,63.795,0.069,,,2020-10-08,10.0
2020,Oct,9,105.531,90.031,83.931,1654.6,6.901,0.018,8.423,37.479,5.541,0.011,56.979,0.07,,,2020-10-09,10.0
2020,Oct,10,104.688,89.25,83.385,1655.918,6.905,0.018,8.316,36.217,5.563,0.011,53.871,0.068,,,2020-10-10,10.0
2020,Oct,11,105.313,89.844,83.394,1592.332,6.901,0.017,8.072,34.209,5.556,0.011,54.633,0.062,,,2020-10-11,10.0
2020,Oct,12,106.578,90.906,83.698,1552.142,6.9,0.017,8.08,33.311,5.57,0.011,53.136,0.058,,,2020-10-12,10.0
2020,Oct,13,111.375,95.0,84.008,1629.982,6.9,0.018,8.081,34.778,5.555,0.011,54.914,0.062,,,2020-10-13,10.0
2020,Oct,14,107.203,91.438,84.027,1689.175,6.9,0.018,7.901,36.496,5.543,0.011,56.521,0.067,,,2020-10-14,10.0
2020,Oct,15,108.594,92.594,84.122,1666.203,6.9,0.018,7.76,36.442,5.56,0.011,54.242,0.065,,,2020-10-15,10.0
2020,Oct,16,111.344,95.031,84.177,1680.757,6.9,0.018,7.581,35.979,5.497,0.011,62.635,0.063,,,2020-10-16,10.0
2020,Oct,17,107.844,91.906,83.963,1659.47,6.9,0.018,7.491,35.602,5.442,0.011,71.397,0.067,,,2020-10-17,10.0
2020,Oct,18,105.688,89.938,83.865,1566.264,6.9,0.017,7.323,33.193,5.435,0.011,72.267,0.06,,,2020-10-18,10.0
2020,Oct,19,105.625,89.969,83.684,1554.362,6.9,0.018,7.75,32.843,5.451,0.022,69.751,0.057,,,2020-10-19,10.0
2020,Oct,20,105.297,89.438,83.753,1655.367,6.9,0.017,7.723,34.138,5.437,0.033,72.226,0.063,,,2020-10-20,10.0
2020,Oct,21,105.516,89.688,83.708,1708.165,6.9,0.019,7.742,34.174,5.454,0.028,69.532,0.064,,,2020-10-21,10.0
2020,Oct,22,106.906,90.938,83.38,1697.3,6.9,0.017,7.684,33.336,5.471,0.025,66.571,0.065,,,2020-10-22,10.0
2020,Oct,23,111.328,94.844,83.098,1698.499,6.901,0.018,7.689,33.415,5.5,0.023,63.02,0.061,,,2020-10-23,10.0
2020,Oct,24,107.906,91.875,82.793,1678.314,6.9,0.017,7.671,33.138,5.531,0.027,58.142,0.06,,,2020-10-24,10.0
2020,Oct,25,105.625,90.031,82.346,1608.79,6.9,0.017,7.571,31.179,5.522,0.027,59.556,0.058,,,2020-10-25,10.0
2020,Oct,26,105.594,90.0,81.149,1590.912,6.9,0.017,7.77,30.037,5.502,0.027,62.334,0.055,,,2020-10-26,10.0
2020,Oct,27,109.375,93.094,81.225,1641.696,6.9,0.018,8.164,30.801,5.526,0.026,58.704,0.059,,,2020-10-27,10.0
2020,Oct,28,110.281,93.875,81.677,1710.356,6.9,0.018,8.654,32.26,5.531,0.029,58.361,0.061,,,2020-10-28,10.0
2020,Oct,29,101.391,86.125,82.073,1711.935,6.9,0.019,8.884,33.895,5.534,0.026,57.903,0.073,,,2020-10-29,10.0
2020,Oct,30,110.859,94.375,82.135,1704.981,6.9,0.018,7.556,32.212,5.499,0.026,62.6,0.06,,,2020-10-30,10.0
2020,Oct,31,108.375,92.281,81.984,1697.476,6.9,0.018,7.461,31.991,5.483,0.027,64.889,0.062,,,2020-10-31,10.0
2020,Nov,1,109.078,92.969,82.17,1584.374,6.9,0.017,7.285,30.908,5.472,0.027,66.625,0.0605,,,2020-11-01,11.0
2020,Nov,2,96.953,82.406,81.973,1552.693,6.901,0.018,8.15,31.228,5.483,0.029,64.904,0.059,,,2020-11-02,11.0
2020,Nov,3,111.688,95.0,82.04,1670.528,6.9,0.018,8.15,31.728,5.468,0.038,66.974,0.062,,,2020-11-03,11.0
2020,Nov,4,111.734,95.0,82.039,1708.499,6.9,0.018,8.225,32.53,5.476,0.049,65.805,0.064,,,2020-11-04,11.0
2020,Nov,5,110.703,94.094,82.103,1696.178,6.9,0.018,8.254,32.481,5.49,0.037,64.186,0.063,,,2020-11-05,11.0
2020,Nov,6,103.063,87.563,81.579,1665.139,6.9,0.018,8.147,31.347,5.489,0.025,64.339,0.061,,,2020-11-06,11.0
2020,Nov,7,108.906,92.75,80.262,1679.395,6.9,0.017,8.501,30.369,5.482,0.025,65.057,0.062,,,2020-11-07,11.0
2020,Nov,8,105.297,89.563,79.409,1585.193,6.9,0.016,8.322,28.818,5.486,0.025,64.358,0.059,,,2020-11-08,11.0
2020,Nov,9,109.234,92.938,79.186,1567.655,6.9,0.018,8.282,28.947,5.521,0.025,59.587,0.056,,,2020-11-09,11.0
2020,Nov,10,111.688,95.0,79.583,1675.577,6.901,0.018,8.464,30.36,5.514,0.025,60.382,0.06,,,2020-11-10,11.0
2020,Nov,11,109.438,93.063,79.754,1722.168,6.9,0.018,8.362,30.921,5.514,0.025,60.386,0.062,,,2020-11-11,11.0
2020,Nov,12,109.031,92.719,79.656,1739.67,6.9,0.018,8.455,31.137,5.523,0.025,59.189,0.063,,,2020-11-12,11.0
2020,Nov,13,107.422,91.438,79.632,1720.584,6.9,0.018,8.346,30.997,5.506,0.025,61.402,0.061,,,2020-11-13,11.0
2020,Nov,14,109.641,93.281,79.354,1697.917,6.9,0.018,8.356,31.345,5.475,0.025,66.032,0.058,,,2020-11-14,11.0
2020,Nov,15,104.766,89.125,79.619,1604.156,6.9,0.017,8.098,29.675,5.481,0.025,65.137,0.057,,,2020-11-15,11.0
2020,Nov,16,109.047,92.75,79.811,1570.163,6.9,0.018,8.438,28.812,5.486,0.025,64.272,0.056,,,2020-11-16,11.0
2020,Nov,17,111.359,94.75,79.823,1690.125,6.9,0.018,8.736,30.613,5.455,0.025,68.998,0.065,,,2020-11-17,11.0
2020,Nov,18,110.125,93.688,79.519,1712.42,6.9,0.019,8.696,31.253,5.48,0.025,65.414,0.063,,,2020-11-18,11.0
2020,Nov,19,108.109,92.031,79.837,1725.71,6.9,0.019,8.829,31.596,5.478,0.025,65.657,0.062,,,2020-11-19,11.0
2020,Nov,20,108.375,92.125,79.659,1733.382,6.9,0.019,8.769,30.618,5.502,0.025,62.284,0.064,,,2020-11-20,11.0
2020,Nov,21,108.625,92.438,79.449,1714.381,6.9,0.019,8.754,30.542,5.479,0.025,65.417,0.062,,,2020-11-21,11.0
2020,Nov,22,107.828,91.719,79.192,1628.198,6.9,0.019,8.813,29.322,5.478,0.025,65.533,0.06,,,2020-11-22,11.0
2020,Nov,23,109.938,93.531,78.843,1593.51,6.901,0.019,8.988,28.801,5.496,0.025,62.968,0.058,,,2020-11-23,11.0
2020,Nov,24,111.078,94.469,78.841,1670.061,6.9,0.02,8.997,29.646,5.487,0.025,64.178,0.064,,,2020-11-24,11.0
2020,Nov,25,104.031,88.469,78.838,1727.925,6.9,0.02,8.978,30.783,5.477,0.025,65.877,0.056,,,2020-11-25,11.0
2020,Nov,26,107.484,91.469,78.435,1679.817,6.9,0.019,8.757,28.846,5.466,0.025,67.374,0.05,,,2020-11-26,11.0
2020,Nov,27,102.234,86.844,77.628,1610.774,6.9,0.018,8.072,27.655,5.471,0.025,66.564,0.044,,,2020-11-27,11.0
2020,Nov,28,98.906,84.125,77.807,1589.481,6.9,0.019,8.355,28.764,5.497,0.025,62.66,0.044,,,2020-11-28,11.0
2020,Nov,29,102.453,87.063,77.815,1572.029,6.9,0.018,8.592,27.353,5.484,0.025,64.682,0.046,,,2020-11-29,11.0
2020,Nov,30,106.641,90.688,78.051,1597.198,6.9,0.019,8.984,28.243,5.489,0.025,63.804,0.049,,,2020-11-30,11.0
2020,Dec,1,107.766,91.5,78.046,1693.618,6.9,0.019,9.203,30.206,5.496,0.025,62.908,0.058,,,2020-12-01,12.0
2020,Dec,2,106.016,90.031,78.203,1720.318,6.9,0.019,9.032,30.25,5.501,0.025,62.351,0.058,,,2020-12-02,12.0
2020,Dec,3,105.984,89.969,77.488,1739.303,6.9,0.019,9.035,29.755,5.494,0.025,63.455,0.056,,,2020-12-03,12.0
2020,Dec,4,110.953,94.219,77.484,1724.453,6.9,0.02,9.252,28.206,5.448,0.025,70.091,0.058,,,2020-12-04,12.0
2020,Dec,5,110.172,93.531,77.344,1680.897,6.9,0.019,8.855,27.022,5.42,0.025,75.194,0.053,,,2020-12-05,12.0
2020,Dec,6,107.297,91.094,77.104,1579.92,6.9,0.018,8.641,26.033,5.452,0.025,70.18,0.049,,,2020-12-06,12.0
2020,Dec,7,108.438,92.094,76.99,1553.311,6.9,0.019,8.935,25.837,5.466,0.025,67.681,0.049,,,2020-12-07,12.0
2020,Dec,8,93.453,79.125,77.841,1651.27,6.888,0.02,8.142,28.609,5.47,0.025,67.714,0.058,,,2020-12-08,12.0
2020,Dec,9,97.516,82.813,77.652,1670.924,6.893,0.018,7.731,27.879,5.451,0.025,70.158,0.057,,,2020-12-09,12.0
2020,Dec,10,110.156,93.5,77.215,1657.573,6.9,0.018,7.744,27.561,5.45,0.025,70.241,0.053,,,2020-12-10,12.0
2020,Dec,11,105.141,89.125,76.919,1639.56,6.9,0.02,8.357,26.681,5.517,0.025,60.856,0.069,,,2020-12-11,12.0
2020,Dec,12,109.547,93.063,76.996,1617.959,6.9,0.019,7.735,26.274,5.565,0.025,54.002,0.053,,,2020-12-12,12.0
2020,Dec,13,106.953,90.625,76.799,1541.589,6.9,0.018,7.671,24.778,5.578,0.025,52.224,0.047,,,2020-12-13,12.0
2020,Dec,14,100.266,84.844,76.804,1520.135,6.9,0.018,7.745,24.313,5.556,0.025,54.833,0.05,,,2020-12-14,12.0
2020,Dec,15,97.703,82.688,76.495,1603.938,6.9,0.018,7.431,25.405,5.539,0.025,56.892,0.052,,,2020-12-15,12.0
2020,Dec,16,91.734,77.594,76.484,1636.019,6.9,0.017,7.523,25.93,5.518,0.025,59.923,0.053,,,2020-12-16,12.0
2020,Dec,17,77.281,65.281,76.029,1656.324,6.906,0.019,8.04,26.67,5.555,0.025,55.301,0.056,,,2020-12-17,12.0
2020,Dec,18,110.094,93.406,76.463,1674.236,6.9,0.019,8.524,26.194,5.541,0.025,56.663,0.053,,,2020-12-18,12.0
2020,Dec,19,105.766,89.594,76.313,1703.707,6.9,0.019,8.802,26.138,5.532,0.025,57.859,0.051,,,2020-12-19,12.0
2020,Dec,20,105.406,89.344,76.269,1645.522,6.9,0.018,8.751,25.117,5.513,0.025,60.537,0.049,,,2020-12-20,12.0
2020,Dec,21,107.781,91.375,76.437,1643.873,6.9,0.018,8.897,25.593,5.516,0.025,59.923,0.049,,,2020-12-21,12.0
2020,Dec,22,108.391,92.0,76.37,1720.611,6.901,0.018,8.91,27.052,5.508,0.025,61.232,0.052,,,2020-12-22,12.0
2020,Dec,23,106.0,89.938,76.291,1798.417,6.899,0.019,8.863,28.391,5.526,0.025,58.831,0.054,,,2020-12-23,12.0
2020,Dec,24,108.234,91.875,75.88,1765.936,6.9,0.018,8.858,26.798,5.531,0.025,58.599,0.067,,,2020-12-24,12.0
2020,Dec,25,100.328,85.0,76.02,1644.781,6.899,0.017,7.963,25.852,5.532,0.025,58.06,0.063,,,2020-12-25,12.0
2020,Dec,26,98.188,83.25,75.753,1572.848,6.9,0.018,8.136,25.455,5.555,0.025,55.225,0.061,,,2020-12-26,12.0
2020,Dec,27,106.469,90.25,75.765,1585.472,6.9,0.018,8.715,24.831,5.565,0.025,53.913,0.061,,,2020-12-27,12.0
2020,Dec,28,109.703,93.219,74.989,1633.319,6.9,0.018,9.18,24.2594,5.5419,0.0249,56.735,0.0612,,,2020-12-28,12.0
2020,Dec,29,108.031,91.719,74.06,1612.835,6.9,0.018,9.004,22.964,5.514,0.025,60.531,0.064,,,2020-12-29,12.0
2020,Dec,30,108.859,92.5,74.712,1684.87,6.9,0.018,8.934,24.51,5.527,0.025,58.815,0.068,,,2020-12-30,12.0
2020,Dec,31,109.0,92.469,75.207,1693.809,6.9,0.019,8.857,25.045,5.462,0.025,68.168,0.065,,,2020-12-31,12.0
2021,Jan,1,102.359,86.625,75.013,1611.197,6.9,0.018,8.256,24.212,5.396,0.025,79.61,0.06,,,2021-01-01,1.0
2021,Jan,2,102.531,86.875,74.967,1554.472,6.9,0.019,8.32,24.369,5.45,0.025,70.502,0.059,,,2021-01-02,1.0
2021,Jan,3,107.375,91.0,75.12,1557.733,6.9,0.019,8.775,23.783,5.473,0.025,66.546,0.061,,,2021-01-03,1.0
2021,Jan,4,110.469,93.656,75.056,1609.488,6.9,0.02,9.037,24.203,5.47,0.025,67.068,0.063,,,2021-01-04,1.0
2021,Jan,5,110.734,94.0,75.38,1685.154,6.9,0.019,9.141,25.354,5.445,0.025,71.046,0.067,,,2021-01-05,1.0
2021,Jan,6,109.609,93.156,75.404,1732.681,6.9,0.019,8.904,26.325,5.451,0.025,69.89,0.055,,,2021-01-06,1.0
2021,Jan,7,110.563,94.031,75.321,1725.603,6.9,0.018,8.765,25.608,5.442,0.025,71.577,0.054,,,2021-01-07,1.0
2021,Jan,8,110.063,93.625,75.362,1709.225,6.9,0.019,8.784,25.72,5.413,0.025,76.249,0.052,,,2021-01-08,1.0
2021,Jan,9,107.703,91.5,75.08,1690.798,6.9,0.018,8.749,25.659,5.392,0.025,80.208,0.054,,,2021-01-09,1.0
2021,Jan,10,107.0,90.75,75.087,1626.28,6.9,0.019,8.943,24.864,5.394,0.025,79.847,0.053,,,2021-01-10,1.0
2021,Jan,11,110.188,93.344,74.935,1593.622,6.9,0.019,8.374,24.024,5.394,0.025,79.596,0.05,,,2021-01-11,1.0
2021,Jan,12,63.156,53.031,74.932,1684.712,6.896,0.022,8.206,29.135,5.419,0.029,76.189,0.039,,,2021-01-12,1.0
2021,Jan,13,76.203,64.219,75.401,1714.094,6.893,0.02,8.669,28.955,5.403,0.026,78.946,0.061,,,2021-01-13,1.0
2021,Jan,14,107.234,91.0,75.643,1736.547,6.901,0.02,8.89,26.251,5.373,0.025,84.086,0.055,,,2021-01-14,1.0
2021,Jan,15,109.125,92.781,76.213,1732.84,6.9,0.019,8.593,26.031,5.389,0.025,80.639,0.051,,,2021-01-15,1.0
2021,Jan,16,107.672,91.656,76.158,1747.906,6.9,0.019,8.721,27.448,5.393,0.025,79.667,0.052,,,2021-01-16,1.0
2021,Jan,17,108.672,92.219,76.181,1661.082,6.9,0.02,8.741,26.322,5.401,0.025,78.307,0.049,,,2021-01-17,1.0
2021,Jan,18,107.531,91.219,75.804,1616.0,6.901,0.02,8.977,25.511,5.399,0.025,78.483,0.05,,,2021-01-18,1.0
2021,Jan,19,106.125,90.125,75.231,1672.597,6.9,0.02,9.179,26.583,5.402,0.025,77.92,0.054,,,2021-01-19,1.0
2021,Jan,20,106.031,90.031,75.42,1758.237,6.9,0.02,8.793,27.737,5.398,0.025,78.771,0.053,,,2021-01-20,1.0
2021,Jan,21,93.594,79.406,76.051,1718.445,6.898,0.021,8.889,28.92,5.389,0.026,80.751,0.058,,,2021-01-21,1.0
2021,Jan,22,108.078,91.875,75.606,1725.737,6.9,0.021,8.798,27.143,5.234,0.025,117.773,0.056,,,2021-01-22,1.0
2021,Jan,23,107.047,90.938,74.951,1703.589,6.9,0.02,8.747,26.118,5.1135,0.025,151.744,0.053,,,2021-01-23,1.0
2021,Jan,24,106.875,90.781,74.676,1621.42,6.9,0.019,8.597,24.217,5.129,0.025,146.491,0.048,,,2021-01-24,1.0
2021,Jan,25,111.563,95.0,73.558,1587.749,6.9,0.02,8.903,23.164,5.33,0.025,97.168,0.049,,,2021-01-25,1.0
2021,Jan,26,110.375,93.75,73.802,1685.239,6.9,0.02,8.879,24.785,5.437,0.025,72.138,0.055,,,2021-01-26,1.0
2021,Jan,27,108.813,92.406,74.496,1723.014,6.9,0.019,8.868,25.661,5.453,0.025,69.401,0.054,,,2021-01-27,1.0
2021,Jan,28,102.453,86.938,74.583,1720.32,6.9,0.02,8.968,25.774,5.446,0.025,70.506,0.048,,,2021-01-28,1.0
2021,Jan,29,105.797,89.75,73.644,1628.595,6.9,0.022,8.683,26.656,5.435,0.025,74.371,0.039,,,2021-01-29,1.0
2021,Jan,30,107.438,91.344,73.844,1663.442,6.9,0.02,8.85,31.518,5.481,0.025,65.17,0.04,,,2021-01-30,1.0
2021,Jan,31,108.844,92.563,74.391,1628.585,6.9,0.02,9.024,31.165,5.488,0.025,64.167,0.039,,,2021-01-31,1.0
2021,Feb,1,108.453,92.094,74.845,1616.104,6.9,0.02,9.21,31.692,5.498,0.025,62.447,0.043,,,2021-02-01,2.0
2021,FEb,2,106.688,90.688,75.202,1707.2,6.9,0.019,9.336,33.32,5.479,0.025,65.413,0.05,,,2021-02-02,2.0
